      Date ,Oil Test Volume bbl ,Water Test Volume bbl ,    TEST.GOR cf/bbl ,Gas Test Volume M ,Choke Size CHOKE  , BLPD bbl 
27/09/2008,645.00,699.00,2683.00,1730.00,0.00,1344.00
30/09/2008,152.00,1371.00,2336.00,356.00,0.00,1524.00
02/10/2008,515.00,4628.00,3258.00,1679.00,64.00,5143.00
07/10/2008,345.00,3489.00,3054.00,1054.00,64.00,3834.00
10/10/2008,624.00,772.00,2960.00,1846.00,0.00,1395.00
22/10/2008,122.00,1407.00,3451.00,422.00,0.00,1529.00
24/10/2008,337.00,3402.00,3896.00,1311.00,64.00,3738.00
25/10/2008,339.00,3426.00,3231.00,1095.00,64.00,3765.00
29/10/2008,586.00,716.00,3706.00,2172.00,0.00,1303.00
31/10/2008,172.00,1153.00,5183.00,893.00,0.00,1326.00
02/11/2008,124.00,1421.00,3487.00,431.00,0.00,1545.00
05/11/2008,375.00,3376.00,2895.00,1086.00,64.00,3751.00
06/11/2008,597.00,730.00,3682.00,2198.00,0.00,1326.00
09/11/2008,172.00,1153.00,5369.00,925.00,0.00,1325.00
10/11/2008,509.00,4893.00,3909.00,1991.00,64.00,5403.00
11/11/2008,725.00,2296.00,4349.00,3155.00,64.00,3022.00
12/11/2008,173.00,1222.00,6434.00,1113.00,0.00,1395.00
13/11/2008,632.00,742.00,3647.00,2304.00,0.00,1373.00
15/11/2008,130.00,1495.00,6415.00,834.00,0.00,1625.00
18/11/2008,385.00,3460.00,3462.00,1331.00,64.00,3845.00
25/11/2008,388.00,3489.00,2614.00,1013.00,64.00,3877.00
28/11/2008,166.00,1109.00,5875.00,974.00,0.00,1275.00
03/12/2008,91.00,1419.00,8951.00,811.00,0.00,1510.00
08/12/2008,95.00,1486.00,9979.00,947.00,0.00,1581.00
12/12/2008,585.00,715.00,4012.00,2346.00,0.00,1300.00
15/12/2008,180.00,3659.00,6608.00,1192.00,0.00,3839.00
17/12/2008,85.00,1544.00,18229.00,1544.00,64.00,1629.00
20/12/2008,11.00,1079.00,100092.00,1091.00,64.00,1089.00
21/12/2008,105.00,1204.00,9312.00,974.00,0.00,1308.00
26/12/2008,234.00,3672.00,3447.00,808.00,64.00,3906.00
30/12/2008,584.00,685.00,3961.00,2312.00,0.00,1269.00
02/01/2009,117.00,1050.00,8055.00,940.00,0.00,1167.00
03/01/2009,102.00,1601.00,8757.00,895.00,0.00,1703.00
08/01/2009,236.00,3690.00,4851.00,1143.00,64.00,3926.00
09/01/2009,583.00,657.00,3956.00,2305.00,0.00,1240.00
20/01/2009,148.00,1334.00,6231.00,924.00,0.00,1483.00
21/01/2009,598.00,674.00,3840.00,2296.00,0.00,1272.00
22/01/2009,592.00,668.00,4265.00,2525.00,0.00,1260.00
25/01/2009,109.00,1451.00,8278.00,904.00,0.00,1560.00
07/02/2009,235.00,3678.00,4097.00,962.00,64.00,3913.00
08/02/2009,146.00,1178.00,5508.00,802.00,0.00,1323.00
10/02/2009,152.00,1372.00,6877.00,1048.00,0.00,1524.00
11/02/2009,618.00,697.00,3583.00,2214.00,0.00,1315.00
13/02/2009,154.00,1247.00,4695.00,724.00,0.00,1402.00
16/02/2009,134.00,1204.00,7496.00,1003.00,0.00,1338.00
20/02/2009,667.00,752.00,3952.00,2634.00,0.00,1418.00
25/02/2009,155.00,1252.00,3038.00,470.00,0.00,1406.00
26/02/2009,154.00,1389.00,4699.00,725.00,0.00,1543.00
28/02/2009,1123.00,5603.00,4036.00,4533.00,64.00,6726.00
02/03/2009,159.00,1286.00,4314.00,686.00,0.00,1445.00
08/03/2009,257.00,3416.00,4877.00,1254.00,60.00,3674.00
09/03/2009,224.00,3505.00,5825.00,1303.00,64.00,3728.00
10/03/2009,187.00,3543.00,6836.00,1275.00,64.00,3729.00
11/03/2009,217.00,3401.00,6541.00,1420.00,60.00,3618.00
12/03/2009,263.00,3491.00,4939.00,1298.00,64.00,3754.00
13/03/2009,675.00,859.00,3864.00,2606.00,0.00,1533.00
15/03/2009,155.00,1395.00,6452.00,1000.00,0.00,1550.00
21/03/2009,686.00,838.00,2810.00,1926.00,0.00,1523.00
24/03/2009,149.00,1203.00,7895.00,1174.00,0.00,1352.00
27/03/2009,210.00,2784.00,6035.00,1265.00,48.00,2994.00
28/03/2009,129.00,1488.00,6808.00,881.00,0.00,1617.00
29/03/2009,670.00,888.00,2591.00,1736.00,0.00,1558.00
31/03/2009,148.00,1197.00,6811.00,1008.00,0.00,1345.00
02/04/2009,155.00,1254.00,6142.00,952.00,0.00,1409.00
04/04/2009,212.00,2818.00,4107.00,871.00,48.00,3031.00
05/04/2009,215.00,2861.00,6741.00,1452.00,48.00,3077.00
06/04/2009,126.00,1443.00,7793.00,978.00,0.00,1569.00
09/04/2009,125.00,1433.00,7255.00,904.00,0.00,1557.00
10/04/2009,720.00,846.00,2468.00,1778.00,0.00,1566.00
14/04/2009,152.00,1113.00,6864.00,1042.00,0.00,1265.00
16/04/2009,118.00,1360.00,6954.00,822.00,0.00,1478.00
18/04/2009,171.00,1966.00,7788.00,1331.00,37.00,2137.00
22/04/2009,130.00,1319.00,6365.00,830.00,0.00,1449.00
23/04/2009,723.00,849.00,2439.00,1764.00,0.00,1572.00
24/04/2009,341.00,2748.00,5628.00,1917.00,0.00,3089.00
25/04/2009,170.00,1958.00,7227.00,1230.00,37.00,2128.00
26/04/2009,149.00,1339.00,5659.00,842.00,0.00,1488.00
27/04/2009,146.00,1318.00,5888.00,862.00,0.00,1464.00
28/04/2009,144.00,1296.00,5539.00,797.00,0.00,1439.00
29/04/2009,144.00,1292.00,4411.00,633.00,0.00,1435.00
30/04/2009,144.00,1299.00,4983.00,719.00,0.00,1443.00
01/05/2009,145.00,1308.00,3941.00,573.00,0.00,1454.00
02/05/2009,175.00,2008.00,24147.00,4216.00,55.00,2183.00
03/05/2009,229.00,3048.00,6146.00,1410.00,48.00,3277.00
04/05/2009,226.00,2999.00,6136.00,1385.00,48.00,3225.00
05/05/2009,224.00,2971.00,4638.00,1037.00,48.00,3194.00
06/05/2009,180.00,1320.00,4994.00,899.00,0.00,1500.00
07/05/2009,119.00,1365.00,4827.00,573.00,64.00,1483.00
08/05/2009,157.00,1412.00,3168.00,497.00,48.00,1569.00
09/05/2009,140.00,1257.00,27115.00,3788.00,64.00,1397.00
10/05/2009,160.00,1436.00,1322.00,211.00,48.00,1596.00
11/05/2009,719.00,845.00,7649.00,5503.00,21.00,1564.00
12/05/2009,0.00,0.00,0.00,3341.00,19.00,0.00
20/05/2009,176.00,998.00,5222.00,919.00,0.00,1174.00
21/05/2009,700.00,822.00,2448.00,1714.00,0.00,1522.00
22/05/2009,218.00,2892.00,4580.00,997.00,48.00,3110.00
24/05/2009,235.00,2899.00,20442.00,4806.00,68.00,3134.00
27/05/2009,138.00,1243.00,3647.00,504.00,48.00,1382.00
28/05/2009,138.00,1240.00,3682.00,507.00,48.00,1377.00
29/05/2009,170.00,1042.00,6126.00,1039.00,0.00,1211.00
30/05/2009,196.00,1204.00,25319.00,4960.00,21.00,1400.00
31/05/2009,704.00,827.00,2040.00,1437.00,0.00,1531.00
02/06/2009,708.00,831.00,7876.00,5572.00,21.00,1538.00
03/06/2009,257.00,2602.00,4145.00,1067.00,44.00,2860.00
08/06/2009,695.00,850.00,2127.00,1479.00,0.00,1545.00
09/06/2009,255.00,2291.00,3967.00,1010.00,40.00,2546.00
12/06/2009,186.00,1054.00,3710.00,690.00,0.00,1240.00
18/06/2009,372.00,3346.00,2698.00,1003.00,60.00,3718.00
19/06/2009,617.00,925.00,2605.00,1607.00,0.00,1542.00
20/06/2009,183.00,1344.00,1500.00,275.00,48.00,1527.00
27/06/2009,546.00,786.00,3092.00,1688.00,0.00,1332.00
29/06/2009,231.00,2653.00,3225.00,744.00,48.00,2884.00
30/06/2009,155.00,1135.00,2326.00,360.00,48.00,1290.00
02/07/2009,537.00,805.00,10699.00,5740.00,21.00,1341.00
04/07/2009,188.00,1068.00,3243.00,611.00,0.00,1256.00
13/07/2009,128.00,1153.00,6745.00,864.00,48.00,1281.00
14/07/2009,253.00,2561.00,4260.00,1079.00,48.00,2814.00
17/07/2009,587.00,717.00,2539.00,1490.00,0.00,1304.00
21/07/2009,213.00,2623.00,4356.00,926.00,48.00,2835.00
22/07/2009,123.00,1175.00,6707.00,827.00,48.00,1298.00
23/07/2009,181.00,951.00,3482.00,631.00,0.00,1132.00
24/07/2009,600.00,705.00,3202.00,1922.00,0.00,1305.00
26/07/2009,220.00,2707.00,2925.00,642.00,48.00,2926.00
02/08/2009,0.00,0.00,0.00,4081.00,21.00,0.00
08/08/2009,133.00,1199.00,4662.00,621.00,48.00,1332.00
09/08/2009,203.00,923.00,2764.00,560.00,0.00,1126.00
11/08/2009,181.00,949.00,2778.00,502.00,0.00,1129.00
12/08/2009,120.00,1216.00,4663.00,561.00,48.00,1337.00
14/08/2009,599.00,732.00,2326.00,1393.00,0.00,1331.00
15/08/2009,124.00,1118.00,3881.00,482.00,48.00,1242.00
18/08/2009,217.00,2671.00,4474.00,969.00,48.00,2888.00
19/08/2009,173.00,907.00,3160.00,546.00,0.00,1080.00
28/08/2009,611.00,717.00,2321.00,1418.00,0.00,1328.00
02/09/2009,0.00,0.00,0.00,4081.00,21.00,0.00
04/09/2009,133.00,1194.00,4336.00,575.00,48.00,1326.00
05/09/2009,219.00,2903.00,5016.00,1096.00,48.00,3122.00
07/09/2009,164.00,928.00,3305.00,541.00,0.00,1091.00
10/09/2009,612.00,718.00,2359.00,1443.00,0.00,1330.00
15/09/2009,165.00,933.00,2338.00,385.00,64.00,1098.00
17/09/2009,136.00,1299.00,4446.00,606.00,48.00,1435.00
18/09/2009,224.00,3224.00,4761.00,1067.00,48.00,3448.00
02/10/2009,0.00,0.00,0.00,4081.00,21.00,0.00
17/10/2009,182.00,1030.00,2768.00,503.00,64.00,1212.00
21/10/2009,138.00,1120.00,5289.00,732.00,48.00,1259.00
22/10/2009,661.00,776.00,2289.00,1513.00,0.00,1437.00
23/10/2009,159.00,3024.00,6847.00,1090.00,48.00,3183.00
08/11/2009,604.00,604.00,2588.00,1563.00,0.00,1208.00
09/11/2009,183.00,959.00,2441.00,446.00,0.00,1142.00
11/11/2009,166.00,3158.00,5740.00,954.00,48.00,3324.00
12/11/2009,138.00,1012.00,5362.00,740.00,48.00,1150.00
18/11/2009,688.00,688.00,2276.00,1566.00,0.00,1376.00
25/11/2009,180.00,945.00,2604.00,469.00,0.00,1125.00
26/11/2009,151.00,1105.00,5800.00,874.00,48.00,1256.00
27/11/2009,687.00,687.00,2275.00,1562.00,0.00,1373.00
29/11/2009,180.00,943.00,707.00,127.00,0.00,1123.00
30/11/2009,856.00,3794.00,2640.00,2259.00,48.00,4650.00
09/12/2009,178.00,1010.00,763.00,136.00,64.00,1189.00
11/12/2009,162.00,3083.00,7511.00,1219.00,48.00,3245.00
12/12/2009,157.00,1153.00,4618.00,726.00,48.00,1310.00
13/12/2009,159.00,1163.00,3754.00,595.00,48.00,1321.00
14/12/2009,704.00,763.00,2183.00,1537.00,0.00,1467.00
29/12/2009,702.00,702.00,1556.00,1092.00,0.00,1403.00
30/12/2009,837.00,1754.00,2098.00,1756.00,48.00,2592.00
31/12/2009,146.00,1073.00,4313.00,631.00,48.00,1219.00
02/01/2010,182.00,1032.00,1082.00,197.00,64.00,1214.00
03/01/2010,162.00,3076.00,4472.00,724.00,48.00,3238.00
07/01/2010,704.00,704.00,1534.00,1079.00,0.00,1407.00
11/01/2010,107.00,959.00,6300.00,671.00,48.00,1065.00
12/01/2010,170.00,963.00,529.00,90.00,64.00,1133.00
13/01/2010,167.00,3172.00,2964.00,495.00,48.00,3339.00
19/01/2010,723.00,723.00,1547.00,1119.00,0.00,1446.00
24/01/2010,111.00,1000.00,7417.00,824.00,48.00,1111.00
28/01/2010,163.00,923.00,3076.00,501.00,64.00,1086.00
30/01/2010,732.00,3929.00,2180.00,1597.00,48.00,4662.00
31/01/2010,501.00,930.00,2160.00,1081.00,0.00,1430.00
02/02/2010,131.00,964.00,4893.00,643.00,48.00,1095.00
04/02/2010,150.00,919.00,3391.00,507.00,64.00,1068.00
09/02/2010,160.00,983.00,4025.00,644.00,64.00,1143.00
10/02/2010,171.00,3257.00,4288.00,735.00,48.00,3428.00
12/02/2010,541.00,920.00,2007.00,1085.00,0.00,1461.00
13/02/2010,574.00,792.00,1912.00,1097.00,0.00,1366.00
14/02/2010,305.00,4281.00,4584.00,1400.00,96.00,4586.00
15/02/2010,159.00,978.00,4139.00,659.00,64.00,1137.00
22/02/2010,545.00,889.00,2080.00,1133.00,0.00,1433.00
27/02/2010,139.00,1122.00,17157.00,2378.00,48.00,1260.00
28/02/2010,491.00,835.00,2360.00,1158.00,0.00,1326.00
04/03/2010,318.00,4048.00,4247.00,1350.00,32.00,4365.00
06/03/2010,139.00,1123.00,14557.00,2022.00,48.00,1262.00
07/03/2010,133.00,1077.00,13674.00,1820.00,48.00,1210.00
09/03/2010,468.00,869.00,2564.00,1199.00,0.00,1336.00
11/03/2010,486.00,760.00,2282.00,1108.00,0.00,1245.00
12/03/2010,114.00,2170.00,6226.00,711.00,36.00,2284.00
14/03/2010,113.00,2145.00,6333.00,715.00,36.00,2258.00
16/03/2010,150.00,850.00,3931.00,590.00,64.00,1000.00
22/03/2010,146.00,830.00,3975.00,582.00,60.00,976.00
23/03/2010,172.00,3265.00,4825.00,829.00,48.00,3437.00
24/03/2010,133.00,1080.00,7084.00,945.00,48.00,1213.00
26/03/2010,185.00,3510.00,4331.00,800.00,48.00,3695.00
27/03/2010,502.00,753.00,2001.00,1005.00,0.00,1256.00
29/03/2010,157.00,961.00,2978.00,466.00,64.00,1118.00
31/03/2010,171.00,3244.00,3989.00,681.00,48.00,3414.00
03/04/2010,134.00,1207.00,6853.00,919.00,48.00,1341.00
04/04/2010,500.00,750.00,1950.00,975.00,0.00,1250.00
07/04/2010,154.00,946.00,1968.00,303.00,64.00,1100.00
08/04/2010,180.00,3421.00,4756.00,856.00,48.00,3601.00
12/04/2010,247.00,4698.00,8201.00,2028.00,52.00,4946.00
13/04/2010,295.00,4628.00,7004.00,2069.00,52.00,4924.00
14/04/2010,295.00,2222.00,7467.00,2202.00,36.00,2517.00
23/04/2010,498.00,747.00,1982.00,987.00,0.00,1245.00
25/04/2010,145.00,893.00,8555.00,1243.00,64.00,1038.00
09/05/2010,107.00,962.00,10982.00,1174.00,64.00,1069.00
19/05/2010,113.00,1016.00,7484.00,845.00,64.00,1129.00
29/05/2010,124.00,908.00,6922.00,857.00,64.00,1031.00
03/06/2010,129.00,948.00,6326.00,818.00,64.00,1077.00
04/06/2010,282.00,3241.00,3318.00,935.00,52.00,3522.00
08/06/2010,175.00,1077.00,4894.00,858.00,48.00,1252.00
11/06/2010,136.00,995.00,8651.00,1174.00,64.00,1131.00
13/06/2010,178.00,1096.00,1143.00,204.00,48.00,1275.00
14/06/2010,346.00,3117.00,2667.00,924.00,52.00,3464.00
21/06/2010,123.00,995.00,9626.00,1183.00,64.00,1118.00
25/06/2010,167.00,1115.00,5114.00,852.00,48.00,1282.00
27/06/2010,347.00,3121.00,2682.00,930.00,52.00,3467.00
28/06/2010,125.00,1013.00,5966.00,747.00,64.00,1138.00
29/06/2010,149.00,1092.00,5722.00,852.00,48.00,1241.00
02/07/2010,354.00,3188.00,2708.00,959.00,52.00,3542.00
03/07/2010,352.00,3166.00,2655.00,934.00,52.00,3518.00
08/07/2010,115.00,1030.00,6175.00,707.00,64.00,1145.00
09/07/2010,116.00,1039.00,8000.00,924.00,64.00,1155.00
12/07/2010,146.00,1067.00,6838.00,995.00,48.00,1213.00
17/07/2010,320.00,3235.00,3110.00,995.00,52.00,3555.00
18/07/2010,123.00,995.00,7811.00,960.00,64.00,1118.00
21/07/2010,148.00,1084.00,6806.00,1006.00,48.00,1232.00
23/07/2010,320.00,3236.00,3188.00,1020.00,52.00,3556.00
28/07/2010,112.00,1011.00,8986.00,1010.00,64.00,1124.00
02/08/2010,112.00,1011.00,8986.00,1010.00,64.00,1124.00
03/08/2010,80.00,1064.00,12584.00,1008.00,48.00,1144.00
11/08/2010,90.00,1033.00,12428.00,1116.00,48.00,1123.00
17/08/2010,91.00,1044.00,12930.00,1174.00,48.00,1135.00
29/08/2010,97.00,976.00,7005.00,676.00,48.00,1072.00
03/09/2010,96.00,974.00,11328.00,1092.00,52.00,1071.00
07/09/2010,298.00,3425.00,1011.00,301.00,52.00,3723.00
15/09/2010,298.00,3431.00,694.00,207.00,52.00,3730.00
16/09/2010,85.00,983.00,12916.00,1103.00,52.00,1068.00
23/09/2010,588.00,543.00,790.00,464.00,56.00,1130.00
24/09/2010,613.00,846.00,2554.00,1565.00,56.00,1459.00
25/09/2010,611.00,917.00,3889.00,2376.00,56.00,1528.00
27/09/2010,826.00,4264.00,4746.00,3922.00,32.00,5090.00
02/10/2010,254.00,3378.00,5822.00,1480.00,52.00,3632.00
09/10/2010,496.00,844.00,6452.00,3197.00,40.00,1339.00
13/10/2010,575.00,1069.00,3673.00,2113.00,60.00,1644.00
14/10/2010,90.00,973.00,12378.00,1119.00,52.00,1063.00
16/10/2010,586.00,956.00,3764.00,2205.00,60.00,1542.00
17/10/2010,641.00,961.00,3794.00,2431.00,62.00,1602.00
22/10/2010,180.00,3422.00,8517.00,1534.00,52.00,3602.00
26/10/2010,184.00,3490.00,191.00,35.00,52.00,3674.00
27/10/2010,183.00,3486.00,420.00,77.00,52.00,3669.00
30/10/2010,277.00,4670.00,602.00,167.00,32.00,4948.00
09/11/2010,695.00,1042.00,2827.00,1964.00,62.00,1737.00
11/11/2010,486.00,728.00,3452.00,1676.00,36.00,1214.00
15/11/2010,633.00,1125.00,3338.00,2113.00,62.00,1758.00
16/11/2010,292.00,4474.00,6966.00,2034.00,32.00,4766.00
06/01/2011,92.00,826.00,4248.00,390.00,56.00,918.00
07/01/2011,312.00,3587.00,1391.00,434.00,56.00,3899.00
12/01/2011,693.00,1039.00,1791.00,1241.00,64.00,1732.00
14/01/2011,88.00,794.00,4002.00,353.00,56.00,882.00
17/01/2011,156.00,3746.00,4779.00,746.00,56.00,3902.00
18/01/2011,195.00,3695.00,3563.00,693.00,56.00,3889.00
20/01/2011,194.00,3690.00,2039.00,396.00,56.00,3884.00
22/01/2011,695.00,1042.00,2396.00,1665.00,64.00,1737.00
23/01/2011,81.00,725.00,9392.00,757.00,56.00,806.00
28/01/2011,689.00,1034.00,2302.00,1587.00,64.00,1724.00
03/02/2011,195.00,3698.00,2148.00,418.00,56.00,3893.00
04/02/2011,697.00,1045.00,2192.00,1527.00,64.00,1742.00
06/02/2011,86.00,1141.00,9779.00,840.00,56.00,1227.00
07/02/2011,190.00,3618.00,3351.00,638.00,56.00,3809.00
09/02/2011,197.00,3733.00,3695.00,726.00,56.00,3929.00
10/02/2011,704.00,1056.00,2154.00,1516.00,64.00,1759.00
14/02/2011,96.00,1100.00,9133.00,874.00,56.00,1196.00
15/02/2011,195.00,3695.00,4391.00,854.00,56.00,3890.00
18/02/2011,694.00,1041.00,2597.00,1802.00,64.00,1734.00
19/02/2011,194.00,3684.00,3471.00,673.00,56.00,3878.00
22/02/2011,117.00,1057.00,6848.00,804.00,56.00,1174.00
24/02/2011,193.00,3663.00,3485.00,672.00,56.00,3856.00
25/02/2011,693.00,998.00,2430.00,1685.00,64.00,1691.00
28/02/2011,136.00,1223.00,5475.00,744.00,56.00,1359.00
03/03/2011,219.00,3756.00,2832.00,619.00,56.00,3974.00
09/03/2011,242.00,3786.00,5317.00,1285.00,56.00,4028.00
11/03/2011,133.00,1197.00,5681.00,755.00,56.00,1330.00
13/03/2011,673.00,968.00,2322.00,1563.00,64.00,1641.00
24/03/2011,119.00,1075.00,6415.00,766.00,56.00,1194.00
25/03/2011,236.00,3700.00,5847.00,1381.00,56.00,3937.00
26/03/2011,687.00,988.00,2379.00,1634.00,64.00,1675.00
30/03/2011,123.00,1106.00,6420.00,789.00,56.00,1229.00
02/04/2011,239.00,3737.00,5597.00,1335.00,56.00,3975.00
03/04/2011,707.00,1061.00,2349.00,1661.00,64.00,1768.00
11/04/2011,622.00,859.00,2414.00,1501.00,64.00,1481.00
14/04/2011,634.00,951.00,2498.00,1583.00,64.00,1585.00
17/04/2011,236.00,3695.00,4750.00,1120.00,56.00,3931.00
19/04/2011,80.00,1057.00,11357.00,904.00,56.00,1137.00
25/04/2011,236.00,3701.00,4771.00,1127.00,56.00,3937.00
27/04/2011,611.00,996.00,2661.00,1625.00,64.00,1607.00
29/04/2011,75.00,993.00,11992.00,897.00,56.00,1068.00
05/05/2011,78.00,902.00,11760.00,922.00,50.00,981.00
06/05/2011,94.00,760.00,9702.00,912.00,48.00,854.00
09/05/2011,99.00,801.00,10101.00,1001.00,48.00,901.00
11/05/2011,233.00,3654.00,6601.00,1540.00,56.00,3888.00
13/05/2011,610.00,995.00,2543.00,1551.00,64.00,1605.00
31/05/2011,615.00,1004.00,2012.00,1238.00,64.00,1619.00
02/06/2011,100.00,806.00,8886.00,885.00,48.00,905.00
03/06/2011,237.00,3709.00,5325.00,1261.00,56.00,3946.00
10/06/2011,608.00,992.00,2299.00,1398.00,64.00,1600.00
16/06/2011,236.00,3700.00,5438.00,1284.00,56.00,3936.00
19/06/2011,107.00,864.00,8914.00,952.00,48.00,971.00
20/06/2011,240.00,3761.00,154.00,37.00,56.00,4001.00
22/06/2011,610.00,914.00,2489.00,1517.00,64.00,1524.00
07/07/2011,90.00,814.00,11615.00,1050.00,48.00,904.00
08/07/2011,99.00,893.00,14743.00,1464.00,48.00,993.00
12/07/2011,241.00,3769.00,5665.00,1363.00,56.00,4010.00
13/07/2011,619.00,1010.00,2605.00,1612.00,64.00,1628.00
20/07/2011,240.00,3752.00,5574.00,1335.00,56.00,3992.00
21/07/2011,98.00,885.00,14771.00,1452.00,48.00,983.00
22/07/2011,611.00,996.00,2550.00,1557.00,64.00,1607.00
29/07/2011,615.00,1003.00,2573.00,1582.00,64.00,1618.00
08/08/2011,617.00,1098.00,2915.00,1800.00,64.00,1715.00
11/08/2011,233.00,3654.00,6202.00,1447.00,56.00,3888.00
15/08/2011,94.00,843.00,16905.00,1584.00,48.00,937.00
18/08/2011,615.00,1094.00,2918.00,1795.00,64.00,1709.00
19/08/2011,203.00,3854.00,6323.00,1283.00,56.00,4057.00
27/08/2011,614.00,1002.00,2923.00,1795.00,64.00,1616.00
03/09/2011,72.00,647.00,19611.00,1410.00,48.00,719.00
04/09/2011,195.00,3708.00,6509.00,1270.00,56.00,3903.00
07/09/2011,659.00,989.00,2637.00,1738.00,64.00,1648.00
14/09/2011,78.00,705.00,17752.00,1390.00,48.00,783.00
15/09/2011,192.00,3641.00,6566.00,1258.00,56.00,3833.00
19/09/2011,656.00,985.00,2608.00,1712.00,64.00,1641.00
21/09/2011,89.00,718.00,14234.00,1264.00,48.00,807.00
23/09/2011,190.00,3600.00,6807.00,1290.00,56.00,3789.00
29/09/2011,651.00,976.00,2631.00,1712.00,64.00,1626.00
30/09/2011,89.00,719.00,14443.00,1284.00,48.00,808.00
04/10/2011,188.00,3579.00,6736.00,1269.00,56.00,3768.00
11/10/2011,648.00,971.00,2507.00,1623.00,64.00,1619.00
14/10/2011,178.00,3373.00,6563.00,1165.00,52.00,3551.00
03/11/2011,183.00,3468.00,7180.00,1311.00,52.00,3651.00
04/11/2011,647.00,970.00,2450.00,1584.00,64.00,1617.00
07/11/2011,52.00,600.00,20575.00,1074.00,32.00,652.00
10/11/2011,55.00,629.00,20183.00,1104.00,32.00,684.00
11/11/2011,636.00,954.00,2653.00,1687.00,64.00,1590.00
14/11/2011,185.00,3510.00,7250.00,1339.00,52.00,3694.00
20/11/2011,631.00,947.00,2464.00,1556.00,64.00,1579.00
22/11/2011,53.00,611.00,25913.00,1376.00,32.00,664.00
23/11/2011,179.00,3402.00,7767.00,1391.00,52.00,3581.00
29/11/2011,631.00,946.00,2502.00,1578.00,64.00,1577.00
02/12/2011,645.00,968.00,2555.00,1648.00,64.00,1613.00
03/12/2011,58.00,661.00,28000.00,1610.00,32.00,719.00
04/12/2011,186.00,3526.00,7705.00,1430.00,52.00,3712.00
07/12/2011,645.00,967.00,2617.00,1687.00,64.00,1612.00
08/12/2011,55.00,495.00,28564.00,1571.00,32.00,550.00
09/12/2011,181.00,3439.00,7503.00,1358.00,52.00,3620.00
14/12/2011,655.00,983.00,3466.00,2271.00,64.00,1638.00
18/12/2011,183.00,3468.00,7277.00,1328.00,52.00,3650.00
19/12/2011,58.00,517.00,26730.00,1537.00,32.00,575.00
20/12/2011,658.00,908.00,3414.00,2245.00,64.00,1566.00
25/12/2011,185.00,3508.00,8609.00,1590.00,52.00,3693.00
31/12/2011,57.00,510.00,25309.00,1435.00,32.00,567.00
02/01/2012,654.00,941.00,3465.00,2265.00,64.00,1594.00
09/01/2012,50.00,574.00,25371.00,1266.00,32.00,624.00
13/01/2012,187.00,3552.00,6966.00,1302.00,52.00,3739.00
18/01/2012,659.00,949.00,3081.00,2031.00,64.00,1608.00
19/01/2012,51.00,587.00,24941.00,1272.00,32.00,638.00
24/01/2012,183.00,3470.00,8242.00,1505.00,52.00,3653.00
26/01/2012,655.00,942.00,2956.00,1935.00,64.00,1596.00
27/01/2012,50.00,571.00,25181.00,1249.00,32.00,620.00
01/02/2012,50.00,576.00,26128.00,1309.00,32.00,626.00
02/02/2012,181.00,3441.00,8410.00,1523.00,52.00,3622.00
07/02/2012,642.00,963.00,3055.00,1961.00,64.00,1605.00
13/02/2012,594.00,1011.00,3670.00,2178.00,64.00,1604.00
18/02/2012,62.00,560.00,25450.00,1583.00,32.00,622.00
20/02/2012,189.00,4541.00,8029.00,1519.00,52.00,4730.00
23/02/2012,197.00,4716.00,7740.00,1521.00,52.00,4913.00
26/02/2012,803.00,5984.00,4817.00,3870.00,36.00,6787.00
29/02/2012,545.00,1271.00,4189.00,2281.00,64.00,1815.00
01/03/2012,545.00,1271.00,4189.00,2281.00,64.00,1815.00
02/03/2012,56.00,564.00,28978.00,1617.00,32.00,620.00
05/03/2012,232.00,5571.00,7087.00,1645.00,52.00,5803.00
11/03/2012,54.00,623.00,29926.00,1619.00,32.00,677.00
14/03/2012,531.00,1128.00,4118.00,2186.00,64.00,1659.00
18/03/2012,542.00,1100.00,4414.00,2390.00,64.00,1641.00
23/03/2012,208.00,3574.00,8183.00,1702.00,52.00,3782.00
24/03/2012,56.00,645.00,23922.00,1342.00,32.00,701.00
25/03/2012,221.00,3458.00,7812.00,1724.00,52.00,3678.00
29/03/2012,225.00,3523.00,7700.00,1731.00,52.00,3747.00
02/04/2012,521.00,1011.00,4405.00,2293.00,64.00,1531.00
08/04/2012,52.00,601.00,29579.00,1544.00,32.00,653.00
10/04/2012,523.00,971.00,4420.00,2311.00,64.00,1494.00
14/04/2012,208.00,3261.00,7184.00,1495.00,52.00,3469.00
17/04/2012,53.00,606.00,31120.00,1640.00,32.00,659.00
18/04/2012,512.00,952.00,4707.00,2412.00,64.00,1464.00
26/04/2012,49.00,560.00,33922.00,1652.00,32.00,609.00
27/04/2012,211.00,3311.00,7104.00,1501.00,52.00,3522.00
29/04/2012,230.00,3598.00,8175.00,1877.00,52.00,3827.00
01/06/2012,197.00,3737.00,7290.00,1434.00,52.00,3934.00
03/06/2012,31.00,597.00,56178.00,1764.00,32.00,629.00
12/06/2012,539.00,1095.00,4329.00,2334.00,64.00,1634.00
17/06/2012,134.00,2093.00,6737.00,900.00,30.00,2227.00
19/06/2012,33.00,624.00,43891.00,1444.00,32.00,657.00
20/06/2012,194.00,3679.00,5486.00,1062.00,52.00,3872.00
25/06/2012,552.00,1072.00,4183.00,2310.00,64.00,1624.00
27/06/2012,26.00,494.00,55885.00,1453.00,32.00,520.00
